credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,predict.test
1,home_improvement,0.1253,259.37,10.71441777,11.01,767,2580,1786,4.3,7,0,0,0,0.2177243243
1,small_business,0.1158,396.17,10.59663473,11.07,717,7230,17495,60.3,0,1,0,0,0.2141141248
1,all_other,0.0932,332.25,11.35040654,5.41,757,5549.958333,21244,24.7,0,2,0,0,0.087877467
1,educational,0.1189,99.5,11.00209984,12.06,692,3749.958333,7482,59.9,1,1,0,0,0.1420405895
1,small_business,0.1411,855.73,12.07254125,17.75,707,4260,76237,44.5,2,0,0,1,0.2660289181
1,credit_card,0.08,156.69,11.68687877,15.76,767,11099.95833,54960,24.4,3,0,0,0,0.0422813697
1,debt_consolidation,0.1392,408.79,11.00209984,23.14,702,7889.958333,15481,96.1,1,0,0,0,0.1578452719
1,home_improvement,0.1158,825.34,11.56171563,13.36,752,4980,16101,36.9,2,0,0,0,0.1989730319
1,debt_consolidation,0.1284,484.1,11.01856357,10.21,697,5310,4057,28.4,0,0,0,0,0.1040477113
1,home_improvement,0.1347,325.66,11.70006042,13.99,677,5817,19358,31.4,2,0,0,0,0.1402562908
1,debt_consolidation,0.1379,613.36,10.81977828,12.91,687,5430,6072,83.2,3,0,1,0,0.2841493488
1,all_other,0.1316,50.66,10.6454249,17.26,672,3457.958333,2694,72.8,1,0,1,1,0.2179241059
1,all_other,0.1221,99.95,10.91501573,11.89,697,2651.958333,3503,30.5,0,0,0,0,0.1059464625
1,all_other,0.1189,636.75,11.46163217,7.58,732,3720.958333,14006,20.3,0,0,0,0,0.1251507817
1,all_other,0.1189,397.97,11.07293102,0.41,742,3119.958333,411,1.9,1,0,0,0,0.1118460645
1,all_other,0.1221,183.24,10.4341158,18,697,1710,5931,31.2,0,0,0,0,0.1409992353
1,debt_consolidation,0.1189,306.77,11.08214255,16.28,747,5204.958333,10111,23.7,6,1,0,0,0.128227264
1,all_other,0.1505,69.39,9.67501734,20.51,687,2040,4898,98,0,0,0,0,0.263623954
1,credit_card,0.0768,155.96,11.69524702,7.03,782,5707,2660,23.7,0,0,0,0,0.0310590852
1,all_other,0.1189,378.07,11.08214255,16.52,712,3150,2324,16.4,3,1,0,0,0.1435189507
1,debt_consolidation,0.1189,716.35,10.98529272,6.69,747,2580,2357,3.4,2,0,0,0,0.1265167874
1,debt_consolidation,0.0963,385.14,11.71993963,8.52,752,4079.958333,14732,26,1,0,0,0,0.0649989217
1,debt_consolidation,0.1379,306.68,10.74720759,6.76,672,10471,7589,51.6,0,0,0,0,0.1077666776
1,debt_consolidation,0.1316,159.57,9.680344001,14.55,697,3449.958333,8085,93.5,0,0,0,0,0.1876524193
1,credit_card,0.0932,159.74,11.21182037,14.43,742,4590,1082,32.8,0,0,0,0,0.0464048939
1,all_other,0.1095,147.22,10.62132735,13.26,717,2190,3596,33,3,0,0,0,0.1420917224
1,debt_consolidation,0.1316,506.56,11.12732181,7.01,697,4650,14380,48.9,1,0,0,0,0.1261071293
1,credit_card,0.1158,184.88,11.08214255,16.84,707,3749.958333,31983,58.3,0,0,0,0,0.0732599881
1,small_business,0.1189,663.28,10.78103746,10.55,792,5022,53287,0.2,5,0,0,1,0.2845873446
1,debt_consolidation,0.1379,306.68,11.00209984,20.5,682,6810,18454,83.9,1,0,0,0,0.13882786
1,credit_card,0.1221,199.89,11.77528973,15.14,687,13140,1000,71.4,2,3,0,0,0.0600526394
1,debt_consolidation,0.1189,563.79,10.71441777,19.44,722,3660,9583,38.5,3,0,0,0,0.1600716918
1,debt_consolidation,0.1316,108.07,10.75790288,11,672,3900,3371,48.2,1,0,0,1,0.1034530185
1,small_business,0.1158,237.7,11.35040654,0.41,757,4770,1533,16.3,2,0,0,0,0.1316829672
1,debt_consolidation,0.1158,330.14,11.03488966,24.62,727,9091,22607,57.4,0,0,0,0,0.0976056812
1,debt_consolidation,0.1411,444.98,11.06663836,19.03,687,4020,17902,94.7,0,0,0,0,0.1584189642
1,debt_consolidation,0.0768,155.96,10.30895266,7.72,777,8250,14263,21,0,0,0,0,0.0672339278
1,all_other,0.1158,165.07,10.77895629,0.38,747,3510,536,7.8,3,0,0,0,0.1181784458
1,debt_consolidation,0.0963,465.37,11.23321156,15.41,747,5669.958333,5270,27.6,0,0,0,0,0.0764599997
1,debt_consolidation,0.1347,542.77,11.60827201,21.82,687,5015,64362,47.7,0,0,0,0,0.1193314758
1,small_business,0.1126,315.49,10.91508846,2.9,742,7019.958333,7832,75.3,3,0,0,0,0.2174827122
1,home_improvement,0.1284,672.36,11.91839057,10.18,707,6629.958333,22139,43.8,1,0,0,0,0.1599020353
1,major_purchase,0.1253,160.64,10.1266311,12.53,692,2850,19939,69.7,2,0,0,0,0.1385914512
1,all_other,0.0963,128.38,11.46163217,7.87,722,7890,5961,13.4,2,1,0,0,0.0722483839
1,home_improvement,0.1316,506.56,12.3883942,0.94,742,8459.958333,15083,45.7,2,0,0,0,0.1213031698
1,credit_card,0.1379,224.9,10.57131693,23.19,667,2279.958333,8799,55.1,0,0,0,0,0.10441222
1,all_other,0.1189,198.99,9.998797732,14.73,712,1619.958333,3001,53.6,1,0,0,0,0.1897176006
1,debt_consolidation,0.1189,198.99,10.91508846,6.81,697,4559.958333,9720,40.3,0,0,0,0,0.0858279187
1,small_business,0.1379,558.84,11.19670673,17.43,682,3839.958333,23831,62.7,2,0,0,0,0.27315965
1,debt_consolidation,0.1284,268.95,10.71441777,22.51,697,3540,13450,82,1,0,0,0,0.146308394
1,debt_consolidation,0.1426,686.12,11.40756495,22.81,687,4505,28619,74.3,1,0,1,1,0.2379152085
1,debt_consolidation,0.1568,700.04,11.66992921,22.02,702,4889.958333,21873,75.2,0,0,0,0,0.1587324903
1,all_other,0.0932,127.79,11.49272276,2.77,737,3479.958333,12535,20,0,0,0,0,0.0664950444
1,all_other,0.0963,320.95,10.97678203,24.57,762,8849.958333,23607,37.5,4,0,0,1,0.1389691401
1,educational,0.0963,102.71,9.811372264,20.26,772,1771,6,0.3,0,0,0,0,0.1370466427
1,credit_card,0.1158,115.55,10.46310334,14.47,702,2160,8716,51,0,0,0,0,0.0817404132
1,debt_consolidation,0.0932,319.47,10.6454249,22.18,762,9120,4022,20.6,0,0,0,0,0.0762974567
1,debt_consolidation,0.1347,678.46,11.69524702,12.8,697,5639.958333,35214,81,2,0,0,0,0.1563471494
1,all_other,0.1189,198.99,10.1266311,12.67,727,1710,6371,23.1,1,0,0,0,0.1585482586
1,major_purchase,0.1158,59.43,10.73630972,17.3,712,2369.958333,7634,89.8,0,0,0,0,0.0909935081
1,home_improvement,0.1221,666.3,11.08214255,13.85,717,5730,5119,17.7,1,2,0,0,0.1852397981
1,debt_consolidation,0.1126,492.95,11.00209984,14.86,732,4169.958333,16439,57.9,0,0,0,0,0.1162041963
1,all_other,0.1158,528.22,11.12136326,2.2,732,4740,6476,40.7,1,0,0,0,0.1424201206
1,all_other,0.1316,118.2,9.83734775,20.83,672,4199.958333,11740,83.3,3,0,0,0,0.2576489503
1,debt_consolidation,0.0932,319.47,10.6214249,7.43,752,4079.958333,11314,37.1,2,0,0,0,0.1027132643
1,educational,0.1284,336.18,11.51292546,17.26,687,3243,6435,23,2,0,1,0,0.1946107283
1,credit_card,0.1158,660.27,11.49935378,3.93,752,4229.958333,9873,9.2,1,0,0,1,0.07191711
1,debt_consolidation,0.0963,478.21,11.05089001,17.54,767,4589.958333,7504,14.9,0,0,0,0,0.0802922765
1,debt_consolidation,0.1537,317.11,10.55581274,4.97,662,2639.958333,10971,67.7,0,0,0,0,0.1593328813
1,small_business,0.1095,471.08,11.28983191,12.4,762,3065.958333,9,0,1,0,0,0,0.1433077105
1,debt_consolidation,0.0963,417.23,10.95080655,20.74,777,6060,59544,26.5,2,0,0,0,0.106914306
1,all_other,0.1126,39.44,11.00209984,5.38,717,5669.958333,27524,94.3,1,0,0,0,0.1307636612
1,home_improvement,0.0932,319.47,10.96819829,0,797,4559.958333,87,0.5,0,0,0,0,0.0983965178
1,debt_consolidation,0.1357,679.37,11.49272276,7.8,702,7746,24918,29.7,1,0,0,0,0.1160261232
1,all_other,0.1253,267.74,11.00209984,6.26,707,1776,0,0,0,0,0,0,0.103252032
1,home_improvement,0.1496,866.16,11.69524702,16.28,702,7020,73257,60,0,0,0,0,0.2539669618
1,debt_consolidation,0.1442,96.28,10.89673933,7.47,667,1492,3831,58,2,0,0,0,0.1228441162
1,debt_consolidation,0.1221,519.72,10.81977828,4.06,707,3165,16594,55.3,1,0,0,0,0.1410549307
1,all_other,0.1347,72.94,11.33857208,15.01,667,4050,27385,51.4,0,0,0,0,0.1105153719
1,debt_consolidation,0.0932,255.58,11.60823564,0.46,792,6719.958333,2373,4.1,0,0,0,0,0.0444137616
1,debt_consolidation,0.1221,319.83,11.28978191,9.48,702,2399.958333,14612,78.1,2,0,0,0,0.1233462936
1,debt_consolidation,0.1392,491.58,11.22524339,16.24,682,4140.041667,9950,58.9,3,0,0,0,0.1550934692
1,debt_consolidation,0.1189,829.1,11.1844214,5.47,742,7200,8546,17.4,0,0,0,0,0.1120654852
1,all_other,0.1284,84.05,10.27505111,17.17,692,2940,1687,39.2,0,0,1,1,0.2029082118
1,credit_card,0.1411,410.75,10.71441777,7.23,672,3900,13018,81.4,3,1,0,1,0.1561361917
1,debt_consolidation,0.1189,198.99,11.15625052,7.15,692,2669.958333,5217,44.6,3,0,0,0,0.1014885298
1,major_purchase,0.1537,871.16,11.9251416,23.85,677,6419.958333,40741,50.3,3,0,0,1,0.1536540728
1,home_improvement,0.0932,191.69,9.85198371,17.94,737,7262,8962,40.7,1,0,0,0,0.1751538817
1,educational,0.1158,280.62,11.50764153,18.87,747,8340,57168,16.6,4,0,0,0,0.1391669292
1,credit_card,0.1442,385.09,11.14186178,16.42,672,2430,18514,82.3,0,0,0,0,0.1147602148
1,all_other,0.1474,863.42,13.30468493,1.03,702,5669.958333,26856,0,3,1,0,0,0.1025570818
1,debt_consolidation,0.1316,303.94,11.28978191,12.71,682,1680,12641,55.7,3,0,0,0,0.1269835846
1,debt_consolidation,0.1189,99.5,10.34817337,7.35,687,2399.958333,2572,30.3,0,0,0,0,0.0952981952
1,debt_consolidation,0.1095,314.06,11.03495418,15.21,732,4559.958333,6376,18.9,1,0,1,0,0.1209135919
1,debt_consolidation,0.1095,392.57,11.1844214,9.32,737,3669,22636,67.6,0,0,0,0,0.1032332203
1,debt_consolidation,0.1316,337.71,10.66895539,24.47,682,3180,10193,44.9,0,1,0,0,0.128807063
1,all_other,0.1316,67.55,10.27518903,15.39,722,1140,604,30.2,2,0,0,0,0.1628334517
1,home_improvement,0.0932,159.74,11.54248427,6.56,737,8159.958333,27226,49.8,0,0,0,0,0.0894629531
1,debt_consolidation,0.1189,198.99,11.15625052,15.87,697,4499.958333,37138,73.4,1,0,0,1,0.1080489764
1,educational,0.1316,57.41,9.546812609,10.11,697,3660,2246,97.7,2,0,0,0,0.2908799494
1,debt_consolidation,0.1379,136.31,10.71441777,13.6,687,1380,4318,86.4,3,0,0,0,0.1617420564
1,credit_card,0.1095,441.64,10.66895539,9.18,742,3690,28075,57.8,1,0,0,0,0.1062841355
1,all_other,0.08,188.02,11.13453063,3.63,757,2790,508,6.1,0,0,0,0,0.0676339649
1,all_other,0.1189,198.99,10.46310334,9.81,762,1140,147,2.4,0,0,0,0,0.1179018046
1,educational,0.1221,199.89,11.29734077,21.17,687,4020,34866,70.1,1,0,0,0,0.1578292618
1,home_improvement,0.0932,319.47,10.30895266,2.56,782,2339.958333,473,1.9,0,0,0,0,0.1323174904
1,debt_consolidation,0.1221,666.3,11.1844214,14.63,727,4320,28585,60.8,0,0,0,1,0.1383529646
1,debt_consolidation,0.1411,102.69,10.44348355,1.22,662,3449.958333,443,15.8,1,1,0,0,0.1044867731
1,credit_card,0.1095,212.64,11.03488966,14.13,722,3089.958333,5339,20.1,0,0,0,0,0.0569380654
1,debt_consolidation,0.0894,95.32,9.903487553,1.8,747,3252,2087,50.9,1,0,0,0,0.1056711312
1,all_other,0.1158,165.07,9.687816016,10.57,722,1710,5308,40.2,0,0,0,0,0.1769741747
1,credit_card,0.1189,132.66,9.903487553,24.54,697,3029.958333,14460,71.6,0,0,0,0,0.1184911009
1,credit_card,0.1379,238.53,10.71441777,18.35,707,7170,12197,95.3,1,0,0,1,0.1188066888
1,debt_consolidation,0.1095,235.54,11.46167427,7.01,717,12060,10147,31.7,3,0,0,0,0.070069452
1,all_other,0.1379,136.31,11.16336799,8.19,712,4049,11352,98.7,2,0,0,1,0.170855252
1,all_other,0.1221,113.28,11.89818787,22.56,702,4380,67843,91.8,0,0,0,1,0.1152448984
1,educational,0.0932,159.74,9.825526011,19.14,752,8640,11096,10.4,0,1,0,0,0.1354532972
1,debt_consolidation,0.1316,445.77,11.00209984,7.26,697,3792.958333,10965,85.7,0,0,0,0,0.140407764
1,credit_card,0.1347,441,10.69194491,13.88,692,2554,21199,90.2,0,0,0,0,0.1375892796
1,credit_card,0.0932,383.37,10.81977828,6.84,777,7230,26050,26.1,0,0,0,0,0.0630134773
1,major_purchase,0.1126,312.21,10.6933984,19.04,757,7049.958333,336,4.7,1,0,0,0,0.0720767835
1,credit_card,0.1284,117.67,10.43998092,8.42,687,2399.958333,5174,89.2,1,0,0,0,0.1128571592
1,debt_consolidation,0.1189,305.11,10.71441777,22.37,712,1890,8558,27.3,3,0,0,0,0.1279843956
1,debt_consolidation,0.0932,223.63,11.42954386,7.12,732,4410,21477,84.9,0,0,0,0,0.0776291715
1,debt_consolidation,0.1221,666.3,11.00209984,20.54,717,3749.958333,16777,63.3,0,0,0,0,0.1493768272
1,all_other,0.0963,128.38,11.08201946,10.99,747,6689.958333,28817,66.6,0,0,0,0,0.100429505
1,small_business,0.0963,320.95,11.09133097,1.04,742,5700.958333,4435,36.2,2,0,0,0,0.1483309361
1,debt_consolidation,0.1126,492.95,10.6454249,12.06,742,6059.958333,24651,42.4,1,0,0,0,0.1288960414
1,all_other,0.1189,278.58,10.30895266,5.4,717,6360.958333,6291,81.7,1,0,0,0,0.1870461586
1,all_other,0.0859,379.33,11.06663836,9.45,792,8430.041667,2910,5.8,1,0,0,0,0.0845878074
1,small_business,0.1843,363.7,11.81303006,21.85,682,3600,68276,88,0,0,0,0,0.2764745959
1,debt_consolidation,0.1221,499.73,10.7464331,7.88,717,2460,22197,37.8,1,0,0,0,0.1359887882
1,all_other,0.1189,139.29,10.95080655,12.32,702,2190,2094,20.7,1,2,0,0,0.1124581092
1,home_improvement,0.1221,666.3,12.02754389,1.56,747,3089.958333,9787,52.3,1,0,0,0,0.1544548864
1,credit_card,0.1505,402.42,11.79981723,16.79,682,11190,54194,85.7,0,0,1,1,0.1296964614
1,all_other,0.1253,836.66,12.36734079,11.73,717,7230,5509,10.6,3,0,0,0,0.1212605426
1,debt_consolidation,0.08,131.62,10.37349118,17.48,767,8222.958333,1127,40.2,0,0,0,0,0.0721562307
1,all_other,0.1126,98.59,10.81977828,9.05,707,2490,6371,37.9,2,0,0,0,0.1226809877
1,all_other,0.1221,506.39,11.69524702,8.91,742,4453.958333,10750,76.8,5,0,0,0,0.1881499732
1,all_other,0.1284,94.14,10.81069718,2.35,697,3270,3511,40.4,1,0,0,0,0.1236485463
1,educational,0.1253,267.73,10.71441777,11.17,687,3479.958333,1150,13.9,0,0,0,0,0.1381189473
1,debt_consolidation,0.1189,497.46,10.77895629,20.27,712,4020,6478,35.2,0,0,0,0,0.1179537135
1,debt_consolidation,0.1379,327.13,11.59175513,5.39,697,6329.958333,29526,95.6,0,0,0,0,0.1113292926
1,all_other,0.0768,187.15,11.22524339,1.86,782,4109.958333,1738,12.6,0,0,0,0,0.0641952447
1,small_business,0.1916,58.78,10.6454249,14.6,662,3779.958333,215,71.7,1,0,0,0,0.286228001
1,all_other,0.1095,162.76,10.83879629,12.69,762,5969.958333,16992,44.5,5,0,0,1,0.1547822533
1,all_other,0.1095,327.14,11.1844214,13.2,722,4919.958333,19761,41.5,2,0,0,0,0.129014621
1,debt_consolidation,0.1461,241.33,10.65725935,10.64,682,1800,8557,77.1,1,0,0,0,0.1576528021
1,all_other,0.0963,102.71,10.50506754,0.33,732,4290,496,4.1,1,0,1,0,0.1324734444
1,all_other,0.1474,345.37,10.81977828,12.72,712,5130,4456,22.6,0,0,1,0,0.2062333937
1,credit_card,0.0932,383.37,10.4744671,2.34,797,8189.958333,4615,6.5,0,0,0,1,0.0602016504
1,debt_consolidation,0.1126,525.82,11.40756495,8.83,742,7499.958333,19123,53,1,0,0,0,0.1004302795
1,debt_consolidation,0.1114,451.05,10.89821971,16.09,737,6180,23569,70.8,0,0,0,0,0.121100135
1,debt_consolidation,0.1347,212.02,10.27518903,23.54,687,2820,11387,90.4,1,0,0,0,0.1780069
1,debt_consolidation,0.1158,775,11.40756495,15.03,752,10019.95833,44539,59.8,0,0,0,0,0.1253144859
1,all_other,0.1474,138.15,10.34794899,0,692,1350,0,0,2,0,0,0,0.1544248356
1,debt_consolidation,0.1189,53.07,11.31447453,18.13,702,5639.958333,25886,94.1,1,1,0,0,0.0973311263
1,debt_consolidation,0.1189,643.39,11.57115664,15.44,727,7680,61595,51.6,0,0,0,0,0.1125065029
1,all_other,0.1158,660.27,12.61153775,6.93,762,10679.95833,0,0,1,0,0,0,0.0673007839
1,debt_consolidation,0.1062,364.67,10.63585545,15.92,722,8833,5455,83.9,0,0,0,0,0.1171066121
1,small_business,0.1884,914.42,11.51292546,6.76,712,8190.958333,38898,80.5,3,1,0,0,0.4282383136
1,debt_consolidation,0.1411,34.23,11.15257234,3.63,672,3930,9795,95.1,2,0,1,0,0.1699552526
1,debt_consolidation,0.1505,173.46,10.20359214,4.31,687,1440,3329,95.1,0,0,0,1,0.1786905496
1,credit_card,0.1158,660.27,12.03528432,19.27,742,4199.958333,149527,72.6,0,0,0,0,0.1073448064
1,major_purchase,0.1221,266.52,11.3736634,0.07,722,4949.958333,5,0,0,0,0,0,0.0505237765
1,home_improvement,0.0963,385.14,10.90593763,7.46,752,5219.958333,5674,9.5,0,0,0,0,0.1159322705
1,debt_consolidation,0.0932,127.79,10.6214249,12.99,747,2009.958333,2727,12.8,2,0,0,0,0.0800841225
1,debt_consolidation,0.0932,223.63,10.26479176,24.54,737,2429.958333,6242,16.1,3,0,0,0,0.1120701046
1,all_other,0.1126,328.64,11.62625415,16.29,717,5999.958333,5742,43.8,0,0,0,0,0.0944775117
1,debt_consolidation,0.1158,495.21,10.6454249,10.4,742,3660,15680,44.7,0,0,0,0,0.126589617
1,all_other,0.1253,334.67,10.51867319,18.49,707,2460,5124,51.2,2,0,0,0,0.1935415131
1,all_other,0.0963,160.48,11.88454419,15.07,727,8939.958333,19654,77.4,0,0,0,0,0.0763811448
1,debt_consolidation,0.1442,144.41,9.680344001,11.1,677,1140,3830,64.9,0,0,0,0,0.1800944778
1,debt_consolidation,0.1505,424.97,11.39639165,23.8,662,5292.958333,19136,69.1,1,1,0,0,0.1413729212
1,debt_consolidation,0.1189,636.75,11.39639165,12.09,727,4829.958333,12982,32.1,1,0,0,0,0.1088904062
1,home_improvement,0.0932,319.47,11.45301621,12.29,782,7236,0,0,0,0,0,0,0.080645984
1,debt_consolidation,0.1607,457.52,10.95954023,23.85,662,3240,8373,57,0,1,0,1,0.1617022927
1,small_business,0.2011,623.4,11.45105006,5.36,667,4169.958333,5848,24.3,3,3,0,1,0.3283168415
1,credit_card,0.1821,319.08,11.20775808,21.85,672,4680,24471,74.5,2,0,0,0,0.1484775482
1,debt_consolidation,0.0932,95.85,12.32385568,11.77,732,6029.958333,12176,36.1,1,0,0,0,0.0394785965
1,debt_consolidation,0.0963,128.38,11.33857208,8.6,732,2039.958333,3275,14.7,0,0,0,0,0.0533685764
1,home_improvement,0.08,188.02,11.28983191,7.41,807,6630,1112,1.2,1,0,0,0,0.0756355858
1,all_other,0.1114,328.04,9.980448594,8.28,727,2031.958333,4328,10.3,2,0,0,0,0.1737731531
1,educational,0.16,421.89,10.77895629,13.26,667,1710,2626,61.1,3,0,0,0,0.2849493959
1,debt_consolidation,0.1379,681.51,11.54248427,19.76,692,6960,22512,65.2,0,0,0,0,0.1331877582
1,debt_consolidation,0.1632,176.57,11.15625052,16.75,662,1560,3901,95.1,0,0,0,0,0.1435980783
1,debt_consolidation,0.1442,481.36,10.66895539,7.67,672,4380,7106,67.7,0,0,0,0,0.1594031475
1,all_other,0.1253,167.34,10.91508846,7.53,717,3240,2196,39.9,1,0,0,0,0.1250553856
1,major_purchase,0.1095,386.03,10.46310334,1.99,762,3540,5234,11.4,3,0,0,0,0.1003736764
1,small_business,0.1126,394.36,10.96819829,6.33,782,3631,157,0.6,0,0,0,0,0.1408805058
1,debt_consolidation,0.1347,529.2,10.87804719,18.66,697,3119.958333,13514,92.6,2,0,0,0,0.1963263989
1,debt_consolidation,0.1568,322.02,10.81977828,12.98,662,5160,16651,63.3,0,0,0,0,0.1444349503
1,debt_consolidation,0.1158,363.15,11.3736634,9.32,722,3749.958333,19827,90.9,0,0,0,0,0.1086792219
1,all_other,0.1253,133.87,10.75798798,1.07,732,1140,1332,19.9,0,0,0,0,0.1111735568
1,debt_consolidation,0.0768,93.58,11.15625052,8.78,762,3630,2211,6.2,0,0,0,0,0.0449154138
1,all_other,0.1189,132.66,10.89673933,12.91,692,4290,24671,66,1,1,0,0,0.1410578354
1,educational,0.1221,69.97,10.08580911,19.35,687,13410,0,0,0,0,0,0,0.1165775553
1,educational,0.1218,666,11.96527416,8.95,727,7157.958333,31340,61.3,3,0,0,0,0.1798088035
1,debt_consolidation,0.1126,492.95,11.03495418,5.46,787,5820,17911,32.6,2,0,0,1,0.1110288332
1,debt_consolidation,0.1284,50.43,10.92233487,23.09,672,4560.958333,31698,79.2,3,0,0,0,0.1317336453
1,all_other,0.1158,594.25,11.53272809,11.35,727,5550,32831,66.6,1,0,0,1,0.1562872894
1,credit_card,0.1221,832.88,11.35040654,17.59,727,3330,34155,45.5,0,0,0,0,0.1142392374
1,debt_consolidation,0.0932,111.82,11.00209984,16.92,727,2069.958333,3160,33.3,1,0,0,0,0.0710711482
1,major_purchase,0.1379,477.06,10.89673933,6.71,687,4800,16826,81.3,2,0,0,1,0.1468993856
1,credit_card,0.1253,259.37,11.70645498,24.54,702,6270,72544,93.6,0,0,0,0,0.0839307404
1,debt_consolidation,0.1221,333.15,10.59663473,4.59,742,4020,5784,52.6,1,0,0,0,0.125075549
1,debt_consolidation,0.1221,666.3,11.51292546,8.89,722,5400,20636,22.6,2,1,0,0,0.1134789362
1,home_improvement,0.1221,499.73,11.51292546,9.19,712,2309.958333,24204,30,2,0,0,0,0.1668707169
1,home_improvement,0.0894,301.83,11.35627165,6.27,747,3449.958333,6382,9.4,0,0,0,0,0.0897821238
1,credit_card,0.1474,86.35,9.798127037,6.93,662,2520,4299,17.1,1,0,0,1,0.1110887853
1,debt_consolidation,0.1221,133.26,10.59663473,13.26,692,3630,6172,22.2,0,0,0,0,0.0879794345
1,debt_consolidation,0.1316,344.46,10.6454249,14.57,697,2850,8504,87.7,2,0,0,0,0.1743152634
1,debt_consolidation,0.08,156.69,11.45495731,16.21,747,8969.958333,78532,36.9,3,0,0,0,0.0699447845
1,all_other,0.1221,283.18,10.49559819,9.23,722,1487,364,12.1,1,0,0,0,0.1417681506
1,debt_consolidation,0.1379,681.51,11.32242576,14.94,692,4499.958333,36449,45.1,0,0,0,1,0.1392381874
1,major_purchase,0.1411,273.84,10.71441777,8.8,702,1410,0,0,2,0,0,0,0.0947861031
1,small_business,0.1758,539.13,11.26446411,9.18,692,5981.958333,10055,37.5,0,0,0,0,0.2427650121
1,debt_consolidation,0.08,188.02,10.73639668,10.64,762,11700,74759,13.9,0,0,0,0,0.0630438264
1,credit_card,0.1357,271.75,9.680344001,7.35,692,1514,4341,31.2,0,0,0,0,0.127233691
1,all_other,0.0963,160.48,11.05879518,22.37,727,2669.958333,3649,28.5,1,0,0,0,0.0972798558
1,debt_consolidation,0.1158,660.27,10.81985828,12.46,772,4140.958333,0,0,1,0,0,0,0.113650162
1,all_other,0.1284,268.95,10.65140697,16.73,682,3600,4075,20.4,0,0,0,0,0.1330740961
1,major_purchase,0.1221,299.84,10.89049766,24.35,702,3600,43751,86.3,0,0,0,0,0.1167495209
1,debt_consolidation,0.1126,460.09,10.49127422,22.83,722,3570,10400,40.2,2,0,0,0,0.1463239951
1,debt_consolidation,0.1126,591.54,11.1051978,10.93,742,5550,29596,30.8,0,0,0,1,0.1060449299
1,debt_consolidation,0.0788,187.69,10.78931908,18.09,722,3870.041667,23919,67.6,2,0,0,0,0.0966834101
1,debt_consolidation,0.1474,172.69,10.08580911,15.05,672,1380,9802,63.6,2,1,0,0,0.1910289648
1,debt_consolidation,0.1253,133.87,11.09930217,3.26,712,1740,3690,73.8,0,0,0,0,0.095675538
1,debt_consolidation,0.0963,320.95,10.81977828,21.89,747,6389.958333,33895,33.3,0,0,0,0,0.0874026895
1,major_purchase,0.0932,111.82,10.79409118,8.94,767,2069.958333,280,2.1,0,0,0,0,0.0494369125
1,home_improvement,0.1253,227.58,11.08214255,4.1,747,2789.958333,155,1.2,6,0,0,1,0.1698141109
1,debt_consolidation,0.1158,495.21,11.19821472,10.22,752,8400,16877,54.4,1,0,0,0,0.107026821
1,all_other,0.08,156.69,10.98860925,7.12,752,5669.958333,13538,48.9,3,0,0,0,0.1053327715
1,educational,0.1284,268.95,9.472704636,0,717,1440,0,0,3,0,0,1,0.2446104258
1,debt_consolidation,0.0768,124.77,10.81985828,17.06,782,4290,1950,18.7,3,0,0,0,0.0709157349
1,debt_consolidation,0.1189,265.32,9.903487553,8.46,712,4169.958333,14326,75.4,0,0,0,0,0.1585464725
1,all_other,0.0963,288.85,11.35045359,7.19,757,2759.958333,11,0.1,1,0,0,1,0.0801228457
1,debt_consolidation,0.1284,268.95,10.71441777,8.32,712,2100,9572,76.6,0,0,0,0,0.1303796862
1,credit_card,0.1253,351.4,10.84941475,23.49,697,2850,18709,63.9,1,0,0,0,0.1090962148
1,debt_consolidation,0.1095,523.42,10.6214249,17,752,4290,1850,7.6,1,0,0,0,0.1101075752
1,debt_consolidation,0.1253,284.47,11.14739716,22.05,692,7020,33321,83.5,1,0,0,0,0.1229861356
